,pageid,KeyBERT_keywords
67,24949,"[('habsburgische', 0.00047619047619047673), ('1640', 0.0005594962451149754), ('französische', 0.0006330013353424735), ('1635', 0.0007824616854717203), ('xiv', 0.0012798461293444573), ('1643', 0.001713526161686697), ('versailles', 0.0019781444865056906), ('regierungsgeschäfte', 0.0023113675622036824), ('feudalismus', 0.003021916767736166), ('unerschwingliche', 0.0034531466304041558)]"
68,12770,"[('lima', 0.00047619047619047673), ('limas', 0.0015550898435984007), ('limaq', 0.0027193697364846516), ('peru', 0.0029211782512516015), ('limalima', 0.003329452400357046), ('peruanischen', 0.004354018706096946), ('ciudad', 0.005113129196258781), ('geografie', 0.006721387821632321), ('archäologie', 0.006819187332634766), ('stadtentwicklungsprozesse', 0.006912329724065666)]"
69,38614,"[('pokalmannschaft', 0.00047619047619047673), ('dfb', 0.0012849990728722427), ('bundesliga', 0.0017176586933679472), ('fußballpokalsieger', 0.0019790204233000454), ('pokalgeschichte', 0.002229786407424086), ('fußballverbandes', 0.002307488543349846), ('mannschaften', 0.0029856162750655614), ('münster', 0.004237680238051089), ('öffentlichkeit', 0.005177169699698904), ('1935', 0.006035425110151608)]"
70,25189,"[('gospels', 0.00047619047619047673), ('jesusforschung', 0.00101106901418914), ('testamente', 0.0015905207636876906), ('talmud', 0.0020486343263254347), ('christentums', 0.0022962632791025937), ('nazareth', 0.002749424262684793), ('nationalbibliothekwerke', 0.0028781913181289156), ('ἰησοῦς', 0.00311839140232276), ('nazaretgrundinformationenpeter', 0.0034204987247108943), ('johannesevangeliums', 0.0040445236857093335)]"
71,1108,"[('desoxyribonukleotiden', 0.0004761904761904756), ('desoxyribonukleotide', 0.0006628301837882677), ('deoxyribonucleic', 0.001397291996094392), ('rna', 0.0016997174482204424), ('oligonukleotiden', 0.0025102176599182593), ('nukleotidexcisionsreparatur', 0.0031427188912218863), ('nucleinbasen', 0.003503901288332426), ('aminosäuresequenz', 0.004680768333462945), ('polynukleotid', 0.004806922950635526), ('biotechnologischen', 0.005403133127684026)]"
72,2684640,"[('testaments', 0.0004761904761904756), ('antiochias', 0.001346925851794053), ('petruslegenden', 0.0013740656557089692), ('christentums', 0.0017087899039929433), ('martyrienlegenden', 0.0017268831066028867), ('judenchristen', 0.0022086146260926597), ('orthodoxen', 0.002633804887426354), ('nationalbibliothekhistorische', 0.0029481742827741396), ('johannesevangeliums', 0.0034231208512851817), ('simon', 0.003604052877384627)]"
73,21787,"[('stuttgarter', 0.00047619047619047673), ('beheimatete', 0.0008497946209259599), ('fußballabteilung', 0.0014112328936776264), ('bundesligaqualifikation', 0.0019891840568043427), ('sportlicher', 0.0020366586166326093), ('beschäftigt', 0.002084133176460875), ('verlautbarungen', 0.0025175965488059117), ('baden', 0.0030171114826511446), ('vfb', 0.0045817078456870395), ('1922', 0.005044068776188412)]"
74,13052,"[('segelsportveranstaltungen', 0.0004761904761904756), ('segelmaterial', 0.0017931793179317935), ('segelte', 0.002052490963382052), ('segelfahrzeugen', 0.0021687883074021684), ('segelspezifische', 0.002195505264812195), ('segelverbandweitere', 0.0022976583372622972), ('segelsports', 0.0022976583372622972), ('segelboots', 0.0023589501807323586), ('segelwechsel', 0.0024170988527424174), ('segeltörns', 0.0024532453245324527)]"
75,5547,"[('wasserstofflinie', 0.0004761904761904778), ('wasserstoffs', 0.0006039446282004168), ('elementwasserstoff', 0.0008262018515601766), ('wasserstoffatoms', 0.0008367021928212692), ('wasserstoffoxide', 0.0012409653313732716), ('wasserstoffionen', 0.0013372184595999382), ('wasserstoffverbindungen', 0.001501723806023697), ('wasserstoffoxid', 0.0015384750004375158), ('biowasserstoff', 0.003145027213384436), ('isotopenmarkierung', 0.004777830279484085)]"
76,100822,"[('militäreinsätze', 0.00047619047619047673), ('landstreitkräfte', 0.0008996572434829097), ('streitkräftespezifische', 0.001822060102931774), ('raketenabwehrsystems', 0.002308417974277539), ('rekrutierungsoffiziere', 0.0027717157741370822), ('weltkriegsfilme', 0.002966678196702409), ('kriegshandlungen', 0.003073593073593074), ('soldat', 0.00405888703709527), ('064', 0.004125970881418823), ('kontraproduktiv', 0.004142741842499712)]"
77,85547,"[('württembergtopographischer', 0.00047619047619047673), ('württemberggeschichte', 0.0013877397517863864), ('württembergerlied', 0.0016492057522520108), ('württemberg', 0.0017244219989612996), ('1814', 0.003167857590572898), ('1840', 0.003370225111481224), ('napoleonischen', 0.0036657175092677163), ('mittleren', 0.0037069073586561375), ('bundesstaaten', 0.004448324647647702), ('heiratsbeschränkungen', 0.005524633320797292)]"
78,7907,"[('säugezeit', 0.0004761904761904756), ('säugetiere', 0.0005518840917251344), ('säugetierordnungen', 0.0006625132221219443), ('säugerartige', 0.0007809058002658986), ('körpertemperatur', 0.003371956485875377), ('umgebungstemperatur', 0.003775655768726892), ('mammaliaformes', 0.003909575242365134), ('verdauungstraktes', 0.003958096790784788), ('kavallerieformationen', 0.004256989529049852), ('landwirtschaftlich', 0.004526769338263123)]"
79,1375,"[('enzyme', 0.00047619047619047673), ('enzymen', 0.0007121823088209656), ('enzymaktivitäten', 0.000745015955099989), ('proteinbiosynthese', 0.001448887247206575), ('enzymspezifität', 0.001561752906290722), ('dehydrogenasen', 0.0021712274653451127), ('katalysemetallionen', 0.0031049342814048696), ('aminosäuresequenz', 0.00320959152891926), ('rna', 0.003283467233047066), ('ribozyme', 0.0033039882619714566)]"
80,16976,"[('görlitzzgorzelec', 0.0004761904761904756), ('görlitz', 0.0009568725719644133), ('stadtratswahlen', 0.0020711094300371147), ('oberlausitzischen', 0.0022854463645461485), ('städtepartnerschaft', 0.0027330323160208968), ('geburtshaus', 0.0028717209207032137), ('neißevorstadt', 0.0029883454291860703), ('straßburg', 0.003114425978897267), ('großbauten', 0.0032089863911806647), ('zerstörungen', 0.003681788452597653)]"
81,49846,"[('ruhrgebietsstadt', 0.00047619047619047673), ('mülheim', 0.0008037586103623851), ('großstädten', 0.0018182839173405219), ('innerstädtisches', 0.002117774782869124), ('ruhrbrücken', 0.003115453728661276), ('schloßstraße', 0.003568433662773286), ('erweiterungen', 0.0038061545372866123), ('einwohnerzahl', 0.004116876310272537), ('großherzogtums', 0.004261006289308177), ('landwirtschaftlich', 0.005017220724767894)]"
82,70665,"[('spätbyzantinischen', 0.00047619047619047673), ('spätrömischer', 0.0009791109791109788), ('spätsassanidischer', 0.0014226314226314229), ('spätantike', 0.002228492228492228), ('religionshistorischen', 0.003852093852093852), ('kulturhistorisches', 0.003945153945153945), ('iranische', 0.004067914067914068), ('politikgeschichtlichen', 0.004454014454014454), ('zusammengesetzten', 0.004810414810414811), ('desintegrationsprozess', 0.006138996138996139)]"
83,2657545,"[('sternbegegnungen', 0.00047619047619047673), ('astrologie', 0.0007967032967032972), ('sternecelestia', 0.0011713286713286707), ('astronomischen', 0.0013128538128538137), ('sterngenerationen', 0.0013170163170163173), ('sternkerne', 0.0014689477189477197), ('stellare', 0.00403929403929404), ('hyperschnellläufer', 0.004132950382950383), ('helium', 0.004155844155844156), ('sonnensystems', 0.005165251415251415)]"
84,10460,"[('matthäusevangeliums', 0.00047619047619047673), ('matthäusexegese', 0.0010841750841750852), ('matthäusgemeinde', 0.0018499278499278515), ('judenchristliches', 0.0024521404521404533), ('christentums', 0.0029139009139009142), ('gospels', 0.003073593073593075), ('evangeliorum', 0.003596921596921597), ('messianismus', 0.0036777296777296786), ('jerusalemer', 0.004285714285714286), ('pharisäern', 0.004566618566618568)]"
85,1841,"[('treibhauseffektes', 0.0004761904761904756), ('co2', 0.0008539562614036433), ('isotopenuntersuchungen', 0.0009027831316012647), ('klimatologie', 0.0015375324441703286), ('temperaturanstiegs', 0.0019641250995811165), ('anthropogene', 0.002100326369079741), ('eocene', 0.002927813327165728), ('elektrizitätsversorgungsunternehmen', 0.0033209981240202493), ('nachhaltigen', 0.003503456428442936), ('biomasseverbrennung', 0.0035677023102819094)]"
86,179,"[('augustus', 0.0004761904761904756), ('caesarianischen', 0.00091796875), ('monarchische', 0.00306640625), ('octavians', 0.003073381696428572), ('gaius', 0.0031570870535714292), ('8286', 0.004384765625), ('unrechtmäßigen', 0.004535900297619047), ('romulus', 0.004700985863095238), ('1939', 0.004835844494047619), ('expansionskriege', 0.004912574404761905)]"
87,8193,"[('bundespräsidenten', 0.00047619047619047673), ('bundespräsidentstirbt', 0.000720685241705229), ('bundesversammlungen', 0.0009356437268222251), ('bundestagspräsidenten', 0.0009783072429523176), ('bundesministergesetzes', 0.0009865117652850264), ('bundesverfassungsgerichts', 0.0016149781759705962), ('bundesdeutschen', 0.0017757868136917077), ('bundespräsidialamtes', 0.0019858225854090784), ('bundespräsidium', 0.002274621771520463), ('bundeseinrichtungen', 0.0024928620655705436)]"
88,4187,"[('quedlinburg', 0.00047619047619047673), ('anhaltische', 0.0010952380952380947), ('luxemburg', 0.002428571428571429), ('stadtrecht', 0.0025714285714285713), ('stadtbevölkerung', 0.002967619047619049), ('altstadtprojekt', 0.0033923809523809536), ('saatzuchtbereich', 0.0037161904761904762), ('zerstörungen', 0.003908571428571429), ('garnisonsstadt', 0.003954285714285715), ('1141', 0.006346666666666667)]"
89,3914,"[('platonforschung', 0.00047619047619047673), ('platons', 0.0008351949833431327), ('platon', 0.00094650205761317), ('platos', 0.0010374289633548906), ('platonismus', 0.0010468351949833431), ('platonforscher', 0.0011800901430531075), ('plato', 0.0012913972173231446), ('platonzitaten', 0.0013337252596511873), ('platonica', 0.0013462669018224583), ('platonischem', 0.0019843229472859113)]"
90,492,"[('bleioxids', 0.00047619047619047673), ('bleiisotope', 0.0010400033660471042), ('isotope', 0.0010820789548423749), ('bleicarbonat', 0.0014586554745600465), ('blei', 0.0018078828615607934), ('atomabsorptionsspektrometrie', 0.0037833317554987543), ('209bi', 0.003861171594770004), ('neutronenzahl', 0.004090483553704231), ('pb3o4', 0.0045911830603679515), ('actinium', 0.00460801329588606)]"
91,15098,"[('großstädte', 0.00047619047619047673), ('ruhrgebietsstädten', 0.0009860693799508336), ('innerstädtischen', 0.0016252390057361387), ('städtepartnerschaft', 0.002652280797596285), ('gelsenkirchengelsenkirchen', 0.0027433306018392056), ('berlin', 0.003258672493854139), ('landeskirchliche', 0.0033897842119639445), ('bundesstraßen', 0.003652007648183556), ('regionalverband', 0.00468451242829828), ('1924', 0.005831739961759083)]"
92,1636,"[('finnischsprachiges', 0.00047619047619047673), ('finnischsprachige', 0.000877247338479944), ('finnischsprachigen', 0.0008806898866541013), ('finnmarkostfinnische', 0.002364428149716421), ('finnisches', 0.0025709810401659317), ('finnland', 0.003001299561935745), ('finno', 0.003214737548733574), ('nordkarelien', 0.004350778446205882), ('minderheitensprache', 0.004846505383284708), ('suomi', 0.005605587255686659)]"
93,9736,"[('färöer', 0.0004761904761904756), ('färöernjóngerð', 0.0008827194541480266), ('färöischlandesbibliothek', 0.0009623909623909621), ('landsskógarvørður', 0.0017877060734203588), ('inselbewohner', 0.0021554207268492985), ('brüdergemeinde', 0.0022330493759065194), ('isländischen', 0.0023413209127494837), ('umkehrte', 0.0028275213989499702), ('dänemarks', 0.003048150191007334), ('liegen', 0.003058364486935916)]"
94,15653,"[('ostfriesland', 0.0004761904761904778), ('ostfrieslandhalle', 0.0009036130058569747), ('ostfrieslandkrimis', 0.001014485767311818), ('norddeutschlands', 0.001215342219222768), ('ostfrieslandweit', 0.0015270714325885592), ('ostfriesisches', 0.002357813717692241), ('klosterlandschaft', 0.0023690616789992535), ('bundesland', 0.00284468975712438), ('regionalrates', 0.004257112326962168), ('km²', 0.0048114761342363845)]"
95,100735,"[('olympiamannschaft', 0.00047619047619047673), ('olympiabedingten', 0.0005594082293111435), ('münchenverlag', 0.0013305594082293126), ('augsburger', 0.001741100323624597), ('wasserballbegegnungen', 0.002110957004160889), ('stadionbeleuchtung', 0.0024660194174757287), ('oberschleißheim', 0.002763754045307445), ('beispielsweise', 0.0038696255201109576), ('olympics', 0.003886269070735091), ('1973', 0.005471104946833103)]"
96,1321,"[('erdzugewandte', 0.00047619047619047673), ('mondwechsel', 0.0007535555083846335), ('erdnächsten', 0.0007903488289818161), ('mondumkreisung', 0.001158282034953656), ('mondrotation', 0.0017611264416613603), ('geologisches', 0.0021007570933276733), ('sonnensystems', 0.0024205759569801187), ('forstwirtschaft', 0.0027064317554659325), ('km', 0.0031847449232293235), ('3474', 0.004656477747116678)]"
97,122218,"[('churchill', 0.00047619047619047673), ('churchilldie', 0.0010818713450292394), ('churchillthe', 0.001438532228005911), ('churchills', 0.00208598419124735), ('churchillpeaky', 0.0022257566994409094), ('1945', 0.00313508129297603), ('winston', 0.0033535762483130906), ('macmillan', 0.004932844932844933), ('oberstleutnant', 0.005536919221129748), ('zusammentreffen', 0.006338602917550287)]"
98,3454,"[('manga', 0.0004761904761904778), ('mangas', 0.0008694474302842837), ('comickulturen', 0.0012592087670083652), ('comicpublikationen', 0.001423502783385332), ('mangasliste', 0.0017538386248241288), ('mangamarkt', 0.002028244588347361), ('mangaforschung', 0.0020771832315234794), ('comicszene', 0.0021803039439302983), ('comiczeitschrift', 0.00263298639330939), ('japanischer', 0.003868687133506368)]"
99,1890322,"[('coleoptera', 0.00047619047619047673), ('käferlebens', 0.0005166370058782288), ('käferdarstellung', 0.0005786550180661176), ('käfer', 0.0010370490211939832), ('käferanatomie', 0.0014549964946340944), ('klassische', 0.001511621636196947), ('brachininae', 0.002485034784015532), ('koprophagen', 0.002816696327455104), ('arthropoden', 0.0033128404249582054), ('applikationen', 0.0035177695087094864)]"
100,4282822,"[('polensgeschichte', 0.00047619047619047673), ('polens', 0.0020776777314877037), ('polenpolitik', 0.002919858441965686), ('polenkarte', 0.0032379160507100303), ('polnisches', 0.003930027326076244), ('souveränität', 0.004288402096492407), ('kościuszko', 0.004496707431796801), ('teilungsgebietes', 0.004669175290059581), ('forschungsbemühungen', 0.005282892084397258), ('1773', 0.005885409667159431)]"
101,139275,"[('cleveland', 0.00047619047619047673), ('ohio', 0.0009075658446569357), ('erie', 0.001346130802597838), ('städtepartnerschaften', 0.0015905768447288327), ('großstädte', 0.0017032137464950748), ('einwohnern', 0.0023862247465669707), ('eingeschriebene', 0.003538955592302345), ('1847', 0.0035437486519519735), ('km²', 0.0036156445466963825), ('cuyahoga', 0.005326766841613344)]"
102,3840777,"[('städtepartnerschaft', 0.00047619047619047673), ('stadtwesten', 0.0008045227223309426), ('emsstädten', 0.0016133942161339432), ('einwohnerdichte', 0.0016155686018699722), ('nordwestdeutschland', 0.0020808871493803007), ('emslandstrecke', 0.0023570341378560565), ('umschlagplätzen', 0.0032615786040443573), ('wasserstraßen', 0.0034137856055664285), ('verladebahnhof', 0.0034964122635355523), ('seehafenstadt', 0.0035920852359208524)]"
103,1609,"[('frühmittelalterhistorikern', 0.00047619047619047673), ('frühmittelalters', 0.0005526590198123038), ('frühmittelalterliche', 0.001152821225813927), ('mittelalter', 0.002436565867222801), ('kontingenzerfahrungen', 0.0038106824238211103), ('geschichtsdichtungen', 0.0040400880546865945), ('spätmittelalter', 0.004202294056308655), ('übergangszeiträume', 0.00545823195458232), ('kulturkreises', 0.005590313984474568), ('1146', 0.006389757849611864)]"
